,movieId,title,userId,rating,timestamp
78004,26073,"Human Condition III, The (Ningen no joken III) (1961)",318,5.0,1456619819
78005,26078,Advise and Consent (1962),168,5.0,1306802421
78014,26095,"Carabineers, The (Carabiniers, Les) (1963)",358,0.5,1339545947
78017,26122,Onibaba (1964),187,4.5,1180300860
78018,26124,Robinson Crusoe on Mars (1964),387,2.0,1215848902
78030,26142,Major Dundee (1965),599,2.0,1519259738
78031,26147,"Thousand Clowns, A (1965)",398,5.0,1311207980
78032,26150,Andrei Rublev (Andrey Rublyov) (1969),105,4.5,1446610414
78040,26158,Closely Watched Trains (Ostre sledované vlaky) (1966),318,4.0,1450042536
78043,26169,Branded to Kill (Koroshi no rakuin) (1967),610,5.0,1479545037
78049,26176,Titicut Follies (1967),599,2.5,1519179496
78054,26195,Sympathy for the Devil (1968),599,3.0,1519258987
78057,26225,"Claire's Knee (Genou de Claire, Le) (1970)",318,4.5,1443982576
78058,26231,Performance (1970),387,4.0,1198139804
78059,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",105,4.0,1447579847
78060,26237,Zabriskie Point (1970),105,4.0,1448210552
78073,26265,Dr. Phibes Rises Again (1972),89,4.5,1520409485
78074,26283,Charley Varrick (1973),599,3.0,1519136610
78075,26285,Dark Star (1974),599,2.5,1498532991
78076,26303,Sisters (1973),387,4.0,1145169027
78077,26308,Turkish Delight (Turks fruit) (1973),560,4.0,1469654248
78078,26313,California Split (1974),156,4.0,1106881869
78079,26317,Emmanuelle (1974),318,3.5,1262806204
78089,26344,French Connection II (1975),599,3.0,1498524652
78090,26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",105,4.0,1446610558
78091,26350,"Passenger, The (Professione: reporter) (1975)",74,5.0,1207500071
78092,26357,Trilogy of Terror (1975),562,4.0,1368893516
78093,26359,1900 (Novecento) (1976),462,4.5,1171561842
78094,26365,Futureworld (1976),599,2.5,1498517865
78095,26366,Harlan County U.S.A. (1976),253,5.0,1286643978
78099,26386,High Anxiety (1977),448,3.5,1136651983
78100,26391,"New York, New York (1977)",610,2.5,1479542228
78101,26394,"Turning Point, The (1977)",606,4.0,1171831069
78102,26399,Five Deadly Venoms (1978),610,3.5,1479544150
78103,26401,Last Hurrah for Chivalry (Hao xia) (1979),610,5.0,1479542057
78111,26429,Love at First Bite (1979),89,4.0,1520409551
78114,26453,Smiley's People (1982),599,4.0,1519370903
78115,26464,Blue Thunder (1983),448,3.0,1171203513
78116,26467,"Day After, The (1983)",599,3.0,1519143268
78121,26472,"Norte, El (1984)",359,3.5,1196791636
78125,26498,Boy Meets Girl (1984),610,3.0,1479545197
78130,26523,"Silent Night, Deadly Night (1984)",274,3.5,1253914135
78133,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),606,4.0,1171818266
78137,26539,Death of a Salesman (1985),599,3.0,1498523474
78146,26562,White Nights (1985),599,3.0,1498523408
78149,26567,Club Paradise (1986),599,2.0,1498509624
78156,26587,"Decalogue, The (Dekalog) (1989)",105,5.0,1446573090
78157,26590,G.I. Joe: The Movie (1987),599,2.0,1519328066
78158,26593,Hell Comes to Frogtown (1988),599,2.0,1519234570
78159,26599,"Law of Desire (Ley del deseo, La) (1987)",606,4.0,1171410026
78160,26603,Prince of Darkness (1987),610,4.5,1479543124
78174,26622,Dominick and Eugene (1988),599,3.0,1519456093
78178,26630,Moonwalker (1988),599,3.0,1519236621
78181,26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),89,4.0,1520409558
78201,26676,Almost an Angel (1990),599,2.5,1498511855
78212,26693,It (1990),420,4.0,1229631220
78213,26694,Ju Dou (1990),387,3.5,1171087422
78214,26695,"Krays, The (1990)",28,3.5,1242289677
78215,26696,Lionheart (1990),599,0.5,1498502828
78218,26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),599,3.0,1498531424
78224,26713,Days of Being Wild (A Fei jingjyuhn) (1990),318,4.5,1536523457
78225,26717,Begotten (1990),567,0.5,1525285883
78226,26726,Dutch (1991),599,2.5,1519138083
78232,26732,Johnny Stecchino (1991),222,4.0,1391353980
78233,26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),274,4.5,1239123373
78234,26741,Mannequin 2: On the Move (1991),599,1.5,1498505302
78235,26743,Only Yesterday (Omohide poro poro) (1991),567,2.5,1525286951
78236,26745,Other People's Money (1991),599,2.5,1519351112
78239,26761,Prime Suspect 2 (1992),517,3.0,1487958255
78258,26777,"Stolen Children (Ladro di bambini, Il) (1992)",606,4.0,1238445398
78262,26782,"Mambo Kings, The (1992)",599,2.0,1519369048
78263,26791,Shining Through (1992),474,1.5,1109360596
78266,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",606,3.5,1232573998
78267,26797,Visions of Light: The Art of Cinematography (1992),599,3.0,1498522069
78273,26819,Fortress (1992),580,2.5,1167860705
78274,26828,Mr. Nanny (1993),599,1.5,1498503939
78275,26838,"Snapper, The (1993)",462,3.0,1163121688
78276,26840,Sonatine (Sonachine) (1993),187,5.0,1161954440
78277,26849,"Stand, The (1994)",105,5.0,1446618777
78278,26854,"Darkman II: Return of Durant, The (1995)",599,2.5,1519346846
78279,26861,Freaked (1993),599,3.5,1519123523
78289,26875,"Pure Formality, A (Pura formalità, Una) (1994)",606,4.0,1174339747
78290,26887,"Langoliers, The (1995)",298,3.0,1450452879
78291,26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",489,3.0,1333832473
78292,26901,Last of the Dogmen (1995),28,2.5,1234850414
78298,26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),599,1.5,1519336409
78299,26928,"Summer's Tale, A (Conte d'été) (1996)",318,5.0,1443982562
78300,26940,"Late Shift, The (1996)",599,2.5,1519346264
78301,26947,Pusher (1996),599,2.5,1498517236
78302,26958,Emma (1996),509,3.5,1436031753
78308,26985,Nirvana (1997),606,4.5,1171327366
78311,27002,From the Earth to the Moon (1998),599,3.5,1519355360
78312,27003,Beowulf (1999),318,3.0,1272569203
78313,27006,RKO 281 (1999),522,3.5,1253957586
78314,27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,599,1.0,1519333508
78320,27022,Thursday (1998),125,4.0,1474411587
78323,27036,Merlin (1998),605,3.0,1277176772
78324,27074,Brave New World (1998),599,1.5,1519135617
78325,27075,Addams Family Reunion (1998),204,3.0,1327181622
78326,27105,Purgatory (1999),599,2.5,1519357883
78327,27124,Bleeder (1999),599,2.0,1498510844
78328,27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),105,4.0,1446573078
78329,27140,Candyman 3: Day of the Dead (1999),562,3.0,1368893557
78330,27155,"Batman/Superman Movie, The (1998)",599,2.0,1519122417
78336,27176,Style Wars (1983),318,4.5,1422285289
78337,27178,In July (Im Juli) (2000),606,4.0,1291933153
78344,27246,If These Walls Could Talk 2 (2000),596,4.0,1535832629
78347,27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",606,3.5,1201789185
78355,27306,Bartleby (2001),599,1.5,1498503982
78365,27320,"Nine Lives of Tomas Katz, The (2000)",246,5.0,1354143528
78366,27328,Monday (2000),318,4.5,1442671635
78367,27329,Paradise Lost 2: Revelations (2000),357,4.0,1348612595
78371,27369,Daria: Is It Fall Yet? (2000),522,4.0,1254121616
78372,27370,Late Night Shopping (2001),483,4.5,1246783796
78373,27373,61* (2001),585,5.0,1307417208
78383,27420,Teknolust (2002),599,2.0,1498531667
78384,27426,"Accidental Spy, The (Dak miu mai shing) (2001)",610,2.5,1479542394
78390,27450,Blueberry (2004),28,2.5,1234850089
78391,27473,American Psycho II: All American Girl (2002),68,2.5,1254028125
78395,27480,Dead or Alive 2: Tôbôsha (2000),610,4.5,1479545320
78398,27491,Pulse (Kairo) (2001),610,3.0,1493848553
78399,27513,Dog Days (Hundstage) (2001),50,3.0,1514240316
78400,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),64,5.0,1161529747
78401,27537,Nothing (2003),477,3.5,1229452291
78402,27539,Undertaking Betty (Plots with a View) (2002),68,2.5,1269121323
78403,27549,Dead or Alive: Final (2002),599,1.5,1519235170
78416,27595,Jesus Christ Vampire Hunter (2001),599,0.5,1519175596
78444,27627,Oasis (2002),606,4.5,1173381043
78445,27644,Remember Me (Ricordati di me) (2003),606,3.5,1171500758
78468,27667,Ju-on: The Curse (2000),562,3.0,1368892965
78473,27683,Tremors 4: The Legend Begins (2004),380,2.0,1536873731
78476,27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",18,2.5,1476814266
78477,27692,And Starring Pancho Villa as Himself (2003),377,3.5,1340344230
78478,27695,Nicotina (2003),390,3.0,1250337680
78479,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),419,5.0,1322336918
78480,27705,In Hell (2003),68,1.5,1261622823
78506,27708,Helen of Troy (2003),432,4.0,1315244232
78507,27716,"Green Butchers, The (Grønne slagtere, De) (2003)",18,4.5,1456859906
78534,27744,"Facing Windows (Finestra di fronte, La) (2003)",606,4.5,1174347442
78535,27746,Ginger Snaps: Unleashed (2004),610,3.0,1493848598
78536,27751,'Salem's Lot (2004),345,5.0,1342827199
78537,27762,Comic Book: The Movie (2004),599,2.5,1519420065
78540,27769,Down to the Bone (2004),599,3.0,1498522129
78586,27776,Red Lights (Feux rouges) (2004),221,4.5,1121365462
78587,27778,Ginger Snaps Back: The Beginning (2004),610,3.0,1493848667
78588,27784,One Missed Call (Chakushin ari) (2003),599,1.5,1519136492
78615,27802,Infernal Affairs 2 (Mou gaan dou II) (2003),380,3.0,1494796911
78646,27816,Saints and Soldiers (2003),232,2.5,1213170515
78660,27826,Touch of Pink (2004),89,4.0,1520409031
78661,27829,Slasher (2004),599,3.5,1519259012
78662,27830,"Bobby Jones, Stroke of Genius (2004)",480,2.5,1179164337
78710,27866,In My Father's Den (2004),326,3.5,1322252120
78711,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),64,4.5,1161531223
78751,27905,Casshern (2004),610,3.5,1493848501
79007,30818,Beyond the Sea (2004),221,2.0,1111176186
79066,30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",606,3.0,1171500969
79078,30994,Little Miss Marker (1980),606,4.0,1175637452
79079,31000,Sweet Liberty (1986),448,2.5,1104245514
79080,31030,I Remember Mama (1948),474,4.0,1107444837
79081,31038,Smooth Talk (1985),156,4.0,1106881893
79082,31049,Out Cold (1989),68,2.5,1158533311
79083,31083,Man Trouble (1992),474,2.0,1104518838
79084,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),610,3.5,1479544897
79092,31123,Ruby & Quentin (Tais-toi!) (2003),560,2.5,1469675558
79093,31150,Wizards (1977),514,2.0,1533946512
79094,31162,"Life and Death of Peter Sellers, The (2004)",414,3.0,1216145625
79098,31193,"Many Adventures of Winnie the Pooh, The (1977)",274,3.5,1172269240
79109,31223,Racing Stripes (2005),232,2.0,1218170484
79117,31260,Boys Town (1938),474,3.5,1189990579
79118,31297,Gold Diggers of 1935 (1935),177,3.5,1435539307
79119,31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),606,3.5,1258367952
79125,31367,"Chase, The (1994)",599,2.0,1498510052
79154,31422,Are We There Yet? (2005),307,0.5,1186085237
79155,31424,Alone in the Dark (2005),307,0.5,1186260621
79175,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),381,4.5,1278738361
79180,31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",74,5.0,1207500333
79181,31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",318,4.0,1427579375
79182,31553,Double Dragon (1994),599,1.0,1519136858
79183,31590,Hands Off the Loot (Touchez pas au grisbi) (1954),387,3.0,1174112613
79184,31610,Purple Butterfly (Zi hudie) (2003),221,4.0,1121365330
79185,31617,El Cid (1961),483,3.0,1204277799
79228,31664,Gorgeous (Boh lee chun) (1999),599,3.5,1519127793
79274,31692,Uncle Nino (2003),221,0.5,1121365317
79312,31698,Son of the Mask (2005),380,1.0,1494268159
79316,31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),221,4.0,1121365308
79317,31737,Bunny Lake Is Missing (1965),387,3.5,1205565325
79322,31851,Sons of the Desert (1933),89,3.0,1520409522
79323,31867,Man of the House (2005),232,3.0,1218167194
79343,31903,Zelary (2003),474,4.0,1130961734
79344,31909,Dr. Giggles (1992),274,4.0,1197014627
79345,31921,"Seven-Per-Cent Solution, The (1976)",599,2.5,1519185643
79349,31925,Royal Flash (1975),89,4.0,1520409516
79350,31952,Control (Kontroll) (2003),318,3.5,1423670002
79351,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),606,3.5,1173381088
79408,32058,Class Action (1991),599,2.0,1519350081
79409,32060,"Cat and the Canary, The (1927)",89,3.0,1520409649
79410,32116,"Oh, God! You Devil (1984)",414,2.5,1109962272
79411,32139,"Agony and the Ecstasy, The (1965)",377,4.0,1340343100
79412,32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),346,4.0,1172692130
79416,32234,Julia (1977),606,4.0,1206915509
79417,32243,Stealing Rembrandt (Rembrandt) (2003),89,3.5,1520409112
79427,32294,Milk and Honey (2003),480,3.5,1179178504
79442,32302,"League of Ordinary Gentlemen, A (2004)",608,4.0,1147794890
79443,32314,Incident at Loch Ness (2004),387,3.5,1185777069
79446,32392,800 Bullets (800 Balas) (2002),387,2.5,1199607371
79447,32440,If Looks Could Kill (1991),599,2.0,1519351908
79448,32442,Greedy (1994),599,2.5,1498514623
79455,32469,We're No Angels (1955),520,4.5,1326611672
79456,32511,"Touch of Zen, A (Xia nu) (1971)",318,4.5,1427202871
79457,32515,Walker (1987),599,2.5,1519178064
79551,32589,Beauty Shop (2005),232,2.0,1218170982
79567,32600,Eros (2004),606,3.5,1171410642
79568,32620,Not on the Lips (Pas sur la bouche) (2003),606,3.5,1171501952
79569,32632,Electra Glide in Blue (1973),221,3.5,1121365202
79570,32649,"Special Day, A (Giornata particolare, Una) (1977)",606,4.0,1183631125
79575,32659,Tanguy (2001),50,2.5,1514240275
79576,32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),226,1.0,1201155937
79577,32728,"Little Girl Who Lives Down the Lane, The (1976)",606,4.0,1238445281
79578,32743,Ringu 0: Bâsudei (2000),380,3.0,1509048332
79581,32799,Maidens in Uniform (Mädchen in Uniform) (1931),596,3.5,1535833054
79582,32862,With Six You Get Eggroll (1968),606,4.0,1171813113
79583,32875,Holiday (Jour de fête) (1949),50,3.0,1514240242
79591,32906,"Ascent, The (Voskhozhdeniye) (1977)",318,3.5,1460226478
79592,32914,Carrie (2002),503,3.0,1335219586
79593,32917,Boccaccio '70 (1962),318,4.0,1484506674
79646,33124,Before the Fall (NaPolA - Elite für den Führer) (2004),105,3.5,1446774044
79647,33126,"Frisco Kid, The (1979)",599,2.5,1498516245
79648,33132,State Property 2 (2005),274,1.5,1172023871
79649,33138,Palindromes (2004),187,5.0,1161954986
79656,33148,King's Ransom (2005),232,2.5,1218169667
79743,33188,Mischief (1985),387,2.5,1155450082
79744,33201,Between Your Legs (Entre las piernas) (1999),125,4.5,1474296002
79745,33237,San Francisco (1936),606,4.0,1171825812
79746,33294,Vampire Hunter D (1985),599,2.5,1498518732
79747,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",606,4.5,1244571715
79748,33312,"Cocoanuts, The (1929)",369,3.5,1237082470
79752,33435,Los Angeles Plays Itself (2003),599,3.5,1519173952
79851,33558,"Snow Walker, The (2003)",28,3.0,1235806520
79894,33629,Airborne (1993),599,2.5,1519124327
79898,33644,Dominion: Prequel to the Exorcist (2005),380,2.5,1494796934
79908,33649,Saving Face (2004),596,5.0,1535829905
80129,33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),599,3.0,1519121367
80132,33826,Saint Ralph (2004),414,2.5,1158355443
80153,33838,Rize (2005),414,3.5,1216148964
80158,33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",432,4.5,1315244424
80167,33966,Cop and ½ (1993),599,1.5,1498504218
80168,34018,At the Circus (1939),448,3.0,1171203494
80237,34129,Rebound (2005),232,3.0,1218169457
80340,34164,Happy Endings (2005),356,3.5,1229140814
80345,34292,Hardware (1990),599,1.5,1502111776
80346,34312,"Calcium Kid, The (2004)",89,5.0,1520409462
80390,34330,November (2004),230,3.0,1196304475
80416,34359,Georgy Girl (1966),474,4.0,1122323286
80417,34397,"Order, The (2001)",210,3.0,1513943473
80489,34450,Miracles - Mr. Canton and Lady Rose (1989),610,4.5,1479542276
80525,34540,Pretty Persuasion (2005),414,3.0,1216150364
80531,34800,Private Resort (1985),599,1.5,1519137570
80532,34811,Pusher II: With Blood on My Hands (2004),599,2.5,1498517271
80533,35015,Duma (2005),474,3.5,1150143118
80534,35347,Animal Farm (1954),605,1.0,1277096832
80535,35807,"Teahouse of the August Moon, The (1956)",89,4.0,1520409409
80621,36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),534,4.0,1459797083
80624,36397,Valiant (2005),483,1.5,1215871183
80645,36477,"Baxter, The (2005)",480,4.0,1179163839
80756,36931,New Police Story (Xin jing cha gu shi) (2004),610,3.5,1479542370
80757,37211,Go West (1940),448,3.0,1171203485
80814,37444,Frankenstein 90 (1984),89,4.0,1520409658
80815,37475,"Unfinished Life, An (2005)",274,3.0,1253914378
80816,37477,"Man, The (2005)",232,2.5,1218169615
80817,37495,Survive Style 5+ (2004),560,3.5,1470186568
80958,37844,Roll Bounce (2005),480,2.0,1179166258
81038,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",105,4.5,1446619001
81039,38164,"All This, and Heaven Too (1940)",345,4.0,1342828611
81040,38198,Darwin's Nightmare (2004),462,4.0,1293373596
81041,38294,Beowulf & Grendel (2005),249,2.5,1354106497
81048,38583,"Wraith, The (1986)",514,2.5,1533945202
81062,38992,Two for the Money (2005),274,3.5,1172025979
81125,39307,Dreamer: Inspired by a True Story (2005),140,2.5,1156530456
81182,39516,Don't Move (Non ti muovere) (2004),526,4.5,1502133927
81234,40478,Night of the Lepus (1972),514,2.5,1533946214
81235,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",567,5.0,1525282197
81236,40578,Sword of the Beast (Kedamono no ken) (1965),599,3.0,1519244386
81259,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),489,2.0,1333656323
81264,40617,Creep (2004),380,3.0,1494796925
81447,40966,"Libertine, The (2004)",387,3.5,1143011106
81448,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",606,4.0,1171500683
81592,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),599,3.5,1519183757
81593,41712,"Room for Romeo Brass, A (1999)",610,4.0,1479545633
81601,41724,Wal-Mart: The High Cost of Low Price (2005),68,4.5,1240093546
81602,41769,Mozart and the Whale (2005),232,2.5,1182910359
81603,41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),89,4.5,1520409434
81672,42176,"Ear, The (Ucho) (1970)",318,4.0,1435309000
81675,42285,"Dentist, The (1996)",274,3.0,1241763838
81681,42422,Voices of a Distant Star (Hoshi no koe) (2003),477,4.5,1252377754
81682,42556,7 Faces of Dr. Lao (1964),377,5.0,1340342545
81683,42559,Samurai Assassin (Samurai) (1965),599,3.0,1519183940
81684,42602,"Boys of Baraka, The (2005)",414,3.5,1230174249
81690,42638,Grand Theft Parsons (2003),599,2.5,1519348733
81744,42740,Looking for Comedy in the Muslim World (2005),474,3.5,1165540081
81745,42761,Casper Meets Wendy (1998),89,4.5,1520409141
81746,42943,Revolution (1985),599,2.5,1519264213
81749,43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",610,4.0,1479545316
81750,43333,Water (2005),474,3.5,1189990981
81762,43419,Bandidas (2006),599,1.0,1498797061
81766,43549,Helter Skelter (2004),274,3.5,1239122616
